タイトル,メモ,URL,コメント
カトリック御厨教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BE%A1%E5%8E%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356a8ca44271e99f:0x210ddfa5dc19b40f,
カトリック壱部教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A3%B1%E9%83%A8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356afb3b08e3fbef:0x422d3b0545652823,
カトリック中野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%AD%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356aef8372d2c041:0xd28c2560dadc2d0e,
古江カトリック教会,,https://www.google.com/maps/place/%E5%8F%A4%E6%B1%9F%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3514be7f62489575:0xf84fa47ed4857639,
カトリック福崎教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%A6%8F%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356a93e45781ff71:0xdc9a102453e9f3e7,
カトリック平戸口教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B9%B3%E6%88%B8%E5%8F%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356af23323924bcf:0x2758362fccea3e0e,
カトリック西木場教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E6%9C%A8%E5%A0%B4%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356af33106929d0b:0x113c0903603898e0,
山野カトリック教会,,https://www.google.com/maps/place/%E5%B1%B1%E9%87%8E%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356ae56d7cf87cfd:0x6fa759f64c97f786,
カトリック田平教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%94%B0%E5%B9%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356af2052899178f:0x41aa7edf364aa635,
カトリック山田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B1%B1%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356ae4eaf7964dc1:0xa7d4261e3c55ccf5,
平戸ザビエル記念教会,,https://www.google.com/maps/place/%E5%B9%B3%E6%88%B8%E3%82%B6%E3%83%93%E3%82%A8%E3%83%AB%E8%A8%98%E5%BF%B5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356af19823bf987b:0xfb086a0af711b511,
上神崎カトリック教会,,https://www.google.com/maps/place/%E4%B8%8A%E7%A5%9E%E5%B4%8E%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356af113f874198d:0xcfef85284666d562,
カトリック馬渡島教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%A6%AC%E6%B8%A1%E5%B3%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356a6f725c89bc11:0xe3144625d64dd2b6,
カトリック呼子教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%91%BC%E5%AD%90%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356a70c5e6bd86d3:0x3c8d03a8dbaa7c7,
カトリック唐津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%94%90%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356a7860b1b51e21:0xa8b6165b1015a81b,
伊万里の聖母修道院,,https://www.google.com/maps/place/%E4%BC%8A%E4%B8%87%E9%87%8C%E3%81%AE%E8%81%96%E6%AF%8D%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x356a84f04046d981:0xc0f370f6a0fea645,
鹿島カトリック幼稚園,,https://www.google.com/maps/place/%E9%B9%BF%E5%B3%B6%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m2!3m1!1s0x3540250819166297:0x8fc859d9962db35e,
カトリック鹿島教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B9%BF%E5%B3%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35402508191da6ff:0x724b59f07dfc7f03,
カトリック伊万里教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BC%8A%E4%B8%87%E9%87%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x356a84388c728857:0x4790d4b130a2f622,
カトリック武雄教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%AD%A6%E9%9B%84%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35402855a003079b:0x487be5e3b423799f,
雪の聖母聖堂,,https://www.google.com/maps/place/%E9%9B%AA%E3%81%AE%E8%81%96%E6%AF%8D%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x3541a552efd1a7b5:0x4143924406bdf211,
カトリック鳥栖教会信徒会場,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B3%A5%E6%A0%96%E6%95%99%E4%BC%9A%E4%BF%A1%E5%BE%92%E4%BC%9A%E5%A0%B4/data=!4m2!3m1!1s0x3541a3a627e4b2a1:0x25d5a8c96478bc2f,
カトリック愛苦会修道会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%84%9B%E8%8B%A6%E4%BC%9A%E4%BF%AE%E9%81%93%E4%BC%9A/data=!4m2!3m1!1s0x3541a035c3120e0b:0xcf8ab14d9dfcbe25,
カトリック日田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%97%A5%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35416a3149188f45:0x25377759867d730f,
カトリック佐賀教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BD%90%E8%B3%80%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541ca70555a03b9:0xb7695290c9fb33df,
カトリック鳥栖教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B3%A5%E6%A0%96%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541a3a627e4b2a1:0xb9d4202fa1c30a13,
カトリック本郷教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9C%AC%E9%83%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35419ffa5f49c06b:0xfb58675a5ab5e951,
カトリック小郡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E9%83%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541a1ff750f94b7:0x533a4d0a3ed4dffe,
カトリック久留米教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B9%85%E7%95%99%E7%B1%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541a4567d5a9801:0xffeabca16e8828df,
カトリック今村教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BB%8A%E6%9D%91%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541a01b0e616e1d:0x52ca8decb227d865,
カノッサ修道女会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%8E%E3%83%83%E3%82%B5%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A/data=!4m2!3m1!1s0x35404df09e14cf71:0xebe0fbef415406eb,
カトリック山鹿教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B1%B1%E9%B9%BF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540fe614bd7400f:0x3dc1c865c2b113ef,
カトリック荒尾教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8D%92%E5%B0%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540457ef02ecf57:0x27955ef7e735a016,
カトリック菊池教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8F%8A%E6%B1%A0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540e2c5c4d4c4b5:0x811c65126633979f,
カトリック大牟田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E7%89%9F%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35404fb40ac25fdb:0xcbaab69c8c12c4cb,
カトリック案内所,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%A1%88%E5%86%85%E6%89%80/data=!4m2!3m1!1s0x3540f40be0dcf761:0xf5517ec5809a5137,
カトリック恵楓園教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%81%B5%E6%A5%93%E5%9C%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540fa7d0bf9f757:0xc6476d91533e44de,
カトリック高遊原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E9%81%8A%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540e5fcfe7c0001:0x98df0ee33241015a,
カトリック健軍教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%81%A5%E8%BB%8D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540f24ab6773cc9:0x8cdb53ce1e8067ea,
カトリック帯山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B8%AF%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540f3df298dfcb7:0xb02be38ac0da267d,
カトリック島崎教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B3%B6%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540f43926dc81bb:0xcd7636c6d7fb2a80,
カトリック武蔵ケ丘教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%AD%A6%E8%94%B5%E3%82%B1%E4%B8%98%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540f06b5712f67b:0xba189bf34b20560d,
カトリック玉名教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%8E%89%E5%90%8D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35405a26c261758f:0x3febf725a2561f0d,
カトリック手取教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%89%8B%E5%8F%96%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540f40be0df3ab1:0x31b15807a154255,
長崎純心聖母会 大江修道院,,https://www.google.com/maps/place/%E9%95%B7%E5%B4%8E%E7%B4%94%E5%BF%83%E8%81%96%E6%AF%8D%E4%BC%9A+%E5%A4%A7%E6%B1%9F%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x353fd8b05c61212b:0x24aa75ed5457f6c4,
大江天主堂,,https://www.google.com/maps/place/%E5%A4%A7%E6%B1%9F%E5%A4%A9%E4%B8%BB%E5%A0%82/data=!4m2!3m1!1s0x353fd8b2c0de1b19:0x5ddb4832a6b533e7,
カトリック﨑津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%EF%A8%91%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353fd926da6c3a5b:0x56c63daf2517ae1f,
カトリック水俣教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B0%B4%E4%BF%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353fbc23c1aa9663:0xfa86364a16a5f17c,
カトリック八代教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%85%AB%E4%BB%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35407fa361691e39:0xb0e63d6a573bb2ea,
カトリック本渡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9C%AC%E6%B8%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353fee5235aee039:0x37e467e97cba096d,
シャルトル聖パウロ修道女会,,https://www.google.com/maps/place/%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%88%E3%83%AB%E8%81%96%E3%83%91%E3%82%A6%E3%83%AD%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A/data=!4m2!3m1!1s0x35407fa4c0cd6b8b:0xf071cec26eb06927,
カトリック宮之城教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%AE%E4%B9%8B%E5%9F%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e4d6b9db2f0c3:0x7d5f054b89af1e25,
カトリック阿久根教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%98%BF%E4%B9%85%E6%A0%B9%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e333a5842e007:0xfdb8e0ab7cb75d0a,
カトリック出水教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%87%BA%E6%B0%B4%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353fb6fb2c7e9325:0xd1e3b62ad30d0b25,
カトリック大口教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E5%8F%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353fa7a05cae5fcf:0x1ef9e0b29d92d1ed,
レデンプトール宣教修道女会本部,,https://www.google.com/maps/place/%E3%83%AC%E3%83%87%E3%83%B3%E3%83%97%E3%83%88%E3%83%BC%E3%83%AB%E5%AE%A3%E6%95%99%E4%BF%AE%E9%81%93%E5%A5%B3%E4%BC%9A%E6%9C%AC%E9%83%A8/data=!4m2!3m1!1s0x353e6722d96df049:0x5828bbf54c2e175f,
カトリック鹿児島司教館,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B9%BF%E5%85%90%E5%B3%B6%E5%8F%B8%E6%95%99%E9%A4%A8/data=!4m2!3m1!1s0x353e6723272eb033:0x7ebf9d32e91a5855,
カトリック入来教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%85%A5%E6%9D%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e4faa640f609d:0xcf062097e9c5e916,
カトリック串木野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%B2%E6%9C%A8%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e3fb5c01bffff:0xd009cc2d0f7d6a5e,
カトリック紫原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B4%AB%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e66dda8fa8c05:0x4cbcdafe79ce047d,
カトリック教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e3fb5921df4f7:0xfb838346342d3079,
カトリック玉里教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%8E%89%E9%87%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e5df2041608ef:0xc0133194f3fa1175,
カトリック吉野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%90%89%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e5ec0827f435b:0x418f0be0ce768c7f,
カトリック 姶良教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E5%A7%B6%E8%89%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e57e4a0b77b59:0x426a04c714261234,
カトリック川内教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B7%9D%E5%86%85%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e387140e894f3:0x61c9781005f53fa4,
鹿児島カテドラルザビエル記念聖堂,,https://www.google.com/maps/place/%E9%B9%BF%E5%85%90%E5%B3%B6%E3%82%AB%E3%83%86%E3%83%89%E3%83%A9%E3%83%AB%E3%82%B6%E3%83%93%E3%82%A8%E3%83%AB%E8%A8%98%E5%BF%B5%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x353e6755760b6f09:0xad98812529c448ac,
カトリック鴨池教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B4%A8%E6%B1%A0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e67341d085d69:0x5b1cbb15a3b2d1d4,
カトリック鹿児島司教区本部,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B9%BF%E5%85%90%E5%B3%B6%E5%8F%B8%E6%95%99%E5%8C%BA%E6%9C%AC%E9%83%A8/data=!4m2!3m1!1s0x353e67559ef4c145:0x7228538ecf3e981a,
カトリック 枕崎教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E6%9E%95%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353de7798b8e7c3d:0x2aa4d8b83fafd472,
カトリック加世田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8A%A0%E4%B8%96%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e74d988695631:0x6b02aa1c2d4c7319,
カトリック谷山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%B0%B7%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e668306dab52b:0xdfe6b95f14424b2d,
日南・飫肥カトリック幼稚園,,https://www.google.com/maps/place/%E6%97%A5%E5%8D%97%E3%83%BB%E9%A3%AB%E8%82%A5%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m2!3m1!1s0x3538d68329eb5e0d:0x52a9812629e3c047,
カトリック串間教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%B2%E9%96%93%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353ecda2e853205b:0x981aff4654667b6a,
カトリック垂水教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%9E%82%E6%B0%B4%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e8b9c9c13fff3:0x910f015d91aa363c,
カトリック志布志教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BF%97%E5%B8%83%E5%BF%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353ec5eabb32367b:0xb3c0e86bc3df04a6,
カトリック鹿屋教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B9%BF%E5%B1%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353e9168e43fd1dd:0x347016ebaa18337d,
カトリック指宿教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%8C%87%E5%AE%BF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353c2aa5b70281f9:0x1e96a134a026a0bc,
宮崎サレジオ修道院,,https://www.google.com/maps/place/%E5%AE%AE%E5%B4%8E%E3%82%B5%E3%83%AC%E3%82%B8%E3%82%AA%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x3538b75983c2ebc7:0x273ab6fd089035a9,
カトリック田野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%94%B0%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3538cb5d11784747:0x3c604bde723c7de7,
溝辺カトリック教会,,https://www.google.com/maps/place/%E6%BA%9D%E8%BE%BA%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353efe4f2a9a29c9:0x44ea88b76a348680,
カトリック日南教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%97%A5%E5%8D%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3538d64c75ac74dd:0x30cd88621a86d0ae,
カトリック都城教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%83%BD%E5%9F%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353f27158e8aa42d:0xf0a96795015cd059,
カトリック国分教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%9B%BD%E5%88%86%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353efc9d15aff0ff:0xd6fbc1019e9b17cc,
カトリック南宮崎教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8D%97%E5%AE%AE%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3538b798da6a6329:0x1fa01ac40584a6a7,
カトリック宮崎教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%AE%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3538b757269184a5:0x4f1d00217ac2c30f,
マリアの宣教者フランシスコ修道会 人吉修道院,,https://www.google.com/maps/place/%E3%83%9E%E3%83%AA%E3%82%A2%E3%81%AE%E5%AE%A3%E6%95%99%E8%80%85%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B7%E3%82%B9%E3%82%B3%E4%BF%AE%E9%81%93%E4%BC%9A+%E4%BA%BA%E5%90%89%E4%BF%AE%E9%81%93%E9%99%A2/data=!4m2!3m1!1s0x353f719b8bbd7799:0xecf930ca4234e8b9,
カトリック教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3538a9259b8486f9:0x1a2aec8dd19fb266,
カトリック小林教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E6%9E%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353f3e3485d0ba4f:0xea9661cf835532d3,
カトリック西都教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E9%83%BD%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3538a8d9af5b1629:0xcd48192d5db83fdc,
カトリック高鍋教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E9%8D%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354758a6e166be35:0x8832b87f51633481,
カトリック人吉教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BA%BA%E5%90%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x353f719c09684c3f:0x1af60b2b48d5b17e,
延岡カトリック幼稚園,,https://www.google.com/maps/place/%E5%BB%B6%E5%B2%A1%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m2!3m1!1s0x354719525bfcd445:0xfff8509303dbd246,
聖心のウルスラ宣教女修道会,,https://www.google.com/maps/place/%E8%81%96%E5%BF%83%E3%81%AE%E3%82%A6%E3%83%AB%E3%82%B9%E3%83%A9%E5%AE%A3%E6%95%99%E5%A5%B3%E4%BF%AE%E9%81%93%E4%BC%9A/data=!4m2!3m1!1s0x35471bd7cb43a26d:0x1f881d638895fe0c,
カトリック日向教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%97%A5%E5%90%91%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354715b064c87513:0xf62e19076ce17f9c,
カトリック延岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BB%B6%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35471952427cc701:0xefac5f502404d02a,
カトリック佐伯教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BD%90%E4%BC%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x354689c091c337c3:0x8d500382492aef3b,
サレジアンシスターズ,,https://www.google.com/maps/place/%E3%82%B5%E3%83%AC%E3%82%B8%E3%82%A2%E3%83%B3%E3%82%B7%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BA/data=!4m2!3m1!1s0x354427847634cb55:0xa5cec1b84a811db,
