タイトル,メモ,URL,コメント
クライストチャーチ久留米,,https://www.google.com/maps/place/%E3%82%AF%E3%83%A9%E3%82%A4%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E4%B9%85%E7%95%99%E7%B1%B3/data=!4m2!3m1!1s0x3541aff4db4a8f5b:0x357ae51ea162abef,
日田福音キリスト教会,,https://www.google.com/maps/place/%E6%97%A5%E7%94%B0%E7%A6%8F%E9%9F%B3%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35416a724a89f505:0x3f94e75bd681fdb7,
シロアム国際キリスト教会,,https://www.google.com/maps/place/%E3%82%B7%E3%83%AD%E3%82%A2%E3%83%A0%E5%9B%BD%E9%9A%9B%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3540fe3ec5f02493:0x823e58ce3d4d74d8,
久留米聖公教会,,https://www.google.com/maps/place/%E4%B9%85%E7%95%99%E7%B1%B3%E8%81%96%E5%85%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541a44bf5940673:0xd29c4ca9bf06d5ca,
日本基督教団大牟田正山町教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E5%A4%A7%E7%89%9F%E7%94%B0%E6%AD%A3%E5%B1%B1%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x35404fa4bc556be3:0xb0c670103637d318,
日本キリスト教会犬塚教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A%E7%8A%AC%E5%A1%9A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541b1d1835d0001:0x1d7d92bc80c12182,
日本キリスト教会久留米教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A%E4%B9%85%E7%95%99%E7%B1%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x3541a4fcf44a379b:0x22650dab412d7f30,
聖イエス会神言教会,,https://www.google.com/maps/place/%E8%81%96%E3%82%A4%E3%82%A8%E3%82%B9%E4%BC%9A%E7%A5%9E%E8%A8%80%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019ac56fc506b2f:0x485d40ac353010ae,
日本キリスト教会 湘南教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A+%E6%B9%98%E5%8D%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019ad22e6ba7749:0xcfa954f4f42c0b1e,
平塚聖契キリスト教会,,https://www.google.com/maps/place/%E5%B9%B3%E5%A1%9A%E8%81%96%E5%A5%91%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019ad396252d1df:0xcdbe0e0cf842717b,
日本聖公会横浜教区平塚聖マリヤ教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E8%81%96%E5%85%AC%E4%BC%9A%E6%A8%AA%E6%B5%9C%E6%95%99%E5%8C%BA%E5%B9%B3%E5%A1%9A%E8%81%96%E3%83%9E%E3%83%AA%E3%83%A4%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019ad3b5054e26b:0x756fbb97e22b5902,
平塚福音キリスト教会,,https://www.google.com/maps/place/%E5%B9%B3%E5%A1%9A%E7%A6%8F%E9%9F%B3%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019ad309ebe82a5:0xb18c48be8b6c458,
平塚バプテスト教会,,https://www.google.com/maps/place/%E5%B9%B3%E5%A1%9A%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019ace3c0468a07:0x1e73c7bf1bb94d20,
日本基督教団 平塚教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3+%E5%B9%B3%E5%A1%9A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6019ad1fed990f75:0x266d5166a533f2bf,
茅ヶ崎香川教会,,https://www.google.com/maps/place/%E8%8C%85%E3%83%B6%E5%B4%8E%E9%A6%99%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185255e8e03b1d:0x798d3c8549226950,
日本キリスト教会茅ヶ崎東教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A%E8%8C%85%E3%83%B6%E5%B4%8E%E6%9D%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601852080783bb57:0x773429c0edb8c4ec,
日本ホーリネス教団 辻堂キリスト教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%83%9B%E3%83%BC%E3%83%AA%E3%83%8D%E3%82%B9%E6%95%99%E5%9B%A3+%E8%BE%BB%E5%A0%82%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601851f904a6720d:0x4e1491de86aa34c8,
日本キリスト教団藤沢大庭教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E8%97%A4%E6%B2%A2%E5%A4%A7%E5%BA%AD%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185225edb820b7:0x2ce9088a64e6ef0a,
日本同盟基督教団 白百合福音教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%90%8C%E7%9B%9F%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3+%E7%99%BD%E7%99%BE%E5%90%88%E7%A6%8F%E9%9F%B3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185091a821c125:0xbffbac43848a7480,
泉中央キリスト教会,,https://www.google.com/maps/place/%E6%B3%89%E4%B8%AD%E5%A4%AE%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018512bd5201647:0x505d13ba3d8354a2,
湘南グリーンベルトキリスト教会,,https://www.google.com/maps/place/%E6%B9%98%E5%8D%97%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%99%E3%83%AB%E3%83%88%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018516c5fc1925f:0x3ed4adc5f5013a94,
湘南ライフタウンキリスト教会,,https://www.google.com/maps/place/%E6%B9%98%E5%8D%97%E3%83%A9%E3%82%A4%E3%83%95%E3%82%BF%E3%82%A6%E3%83%B3%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601853cf2f4b009f:0xb01fa3920753a50f,
インマヌエル湘南中央キリスト教会,,https://www.google.com/maps/place/%E3%82%A4%E3%83%B3%E3%83%9E%E3%83%8C%E3%82%A8%E3%83%AB%E6%B9%98%E5%8D%97%E4%B8%AD%E5%A4%AE%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601853cc8c9bdddb:0x8dfaf03356704971,
日本キリスト教団藤沢ベテル教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E8%97%A4%E6%B2%A2%E3%83%99%E3%83%86%E3%83%AB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601851be49fbf2e5:0xccc4760aabbc33ae,
日本基督教団高座渋谷教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E9%AB%98%E5%BA%A7%E6%B8%8B%E8%B0%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601856b92504e5d5:0x8f568c426704a3d6,
日本ナザレン教団藤沢教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%83%8A%E3%82%B6%E3%83%AC%E3%83%B3%E6%95%99%E5%9B%A3%E8%97%A4%E6%B2%A2%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601851c74d22d5bf:0x9f837758eb399311,
日本基督教団藤沢北教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E8%97%A4%E6%B2%A2%E5%8C%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018510bc825d8ab:0xe75964be2c90dd85,
日本キリスト教団港南希望教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E6%B8%AF%E5%8D%97%E5%B8%8C%E6%9C%9B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185acf9d5d9da3:0x2335da7c165810f5,
横浜さちが丘キリスト教会,,https://www.google.com/maps/place/%E6%A8%AA%E6%B5%9C%E3%81%95%E3%81%A1%E3%81%8C%E4%B8%98%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601859e0406290a7:0xcb11bcfe96b82d91,
二俣川キリスト教会,,https://www.google.com/maps/place/%E4%BA%8C%E4%BF%A3%E5%B7%9D%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601859e46ffe91ed:0xaa2fcffbbf288a15,
日本キリスト教団横浜中田教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E6%A8%AA%E6%B5%9C%E4%B8%AD%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185088f08821d3:0x1f43c0824d4effd3,
日本キリスト教団東戸塚教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E6%9D%B1%E6%88%B8%E5%A1%9A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x1521307c551ace4b:0x10471916312ae8f5,
東京台灣教會,,https://www.google.com/maps/place/%E6%9D%B1%E4%BA%AC%E5%8F%B0%E7%81%A3%E6%95%99%E6%9C%83/data=!4m2!3m1!1s0x6018edf8e434d7cb:0x7fd0cb462b3c78bd,
日本キリスト教団西荻北教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E8%A5%BF%E8%8D%BB%E5%8C%97%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018ee131f6f4ae1:0xb9eb2b8528676966,
福音キリスト教会西荻チャペル,,https://www.google.com/maps/place/%E7%A6%8F%E9%9F%B3%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A%E8%A5%BF%E8%8D%BB%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x6018ee130093ff17:0x1a2aebd8393a09a7,
セブンスデーアドベンチスト天沼教会,,https://www.google.com/maps/place/%E3%82%BB%E3%83%96%E3%83%B3%E3%82%B9%E3%83%87%E3%83%BC%E3%82%A2%E3%83%89%E3%83%99%E3%83%B3%E3%83%81%E3%82%B9%E3%83%88%E5%A4%A9%E6%B2%BC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018edfaa32c86e7:0x607eea81f696e4fd,
杉並中通教会,,https://www.google.com/maps/place/%E6%9D%89%E4%B8%A6%E4%B8%AD%E9%80%9A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018ede39756c1df:0xdeaf616fa22d8061,
日本基督教団西荻教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E8%A5%BF%E8%8D%BB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018ee0e5b204771:0xf8edebd6ae445da0,
日本キリスト教団本郷教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E6%9C%AC%E9%83%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018ee0c92c1807f:0x7cb002ed9b368b48,
大和愛 宣教教会,,https://www.google.com/maps/place/%E5%A4%A7%E5%92%8C%E6%84%9B+%E5%AE%A3%E6%95%99%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018566b5ce62d11:0xefadab69760aa4ec,
日本キリスト教団大和教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E5%A4%A7%E5%92%8C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601856f02a539cff:0x3cc200aeaf53d849,
瀬谷キリスト教会,,https://www.google.com/maps/place/%E7%80%AC%E8%B0%B7%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601856f765dd1b73:0x70b4e539045574a8,
日本キリスト教団横浜二ツ橋教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E6%A8%AA%E6%B5%9C%E4%BA%8C%E3%83%84%E6%A9%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185706e4ee8c21:0x6bdf852db6990353,
日本キリスト改革派いずみ教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%94%B9%E9%9D%A9%E6%B4%BE%E3%81%84%E3%81%9A%E3%81%BF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601857608b40895f:0x1544b84401b15f16,
世界福音宣教会マラナタチャペル,,https://www.google.com/maps/place/%E4%B8%96%E7%95%8C%E7%A6%8F%E9%9F%B3%E5%AE%A3%E6%95%99%E4%BC%9A%E3%83%9E%E3%83%A9%E3%83%8A%E3%82%BF%E3%83%81%E3%83%A3%E3%83%9A%E3%83%AB/data=!4m2!3m1!1s0x60185a288a3d0bb7:0x377885d117dd8055,
横浜ニューライフバプテスト教会,,https://www.google.com/maps/place/%E6%A8%AA%E6%B5%9C%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%A9%E3%82%A4%E3%83%95%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f628296b70f1:0xc3ec8442d9384fe4,
日本キリスト教団田園都筑教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E7%94%B0%E5%9C%92%E9%83%BD%E7%AD%91%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f626f514dc27:0x5f2973421b2135dc,
港北ニュータウン聖書バプテスト教会,,https://www.google.com/maps/place/%E6%B8%AF%E5%8C%97%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%BF%E3%82%A6%E3%83%B3%E8%81%96%E6%9B%B8%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601858a019dae0ed:0x6dcecbdb773edf92,
日本キリスト教団東山田礼拝堂,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E6%9D%B1%E5%B1%B1%E7%94%B0%E7%A4%BC%E6%8B%9D%E5%A0%82/data=!4m2!3m1!1s0x6018f60755fc799d:0xe01412888fc02c73,
日吉ルーテル同胞教会,,https://www.google.com/maps/place/%E6%97%A5%E5%90%89%E3%83%AB%E3%83%BC%E3%83%86%E3%83%AB%E5%90%8C%E8%83%9E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185f70b1b946e7:0x9630fa9c1fb616f,
日本福音ルーテル日吉教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E7%A6%8F%E9%9F%B3%E3%83%AB%E3%83%BC%E3%83%86%E3%83%AB%E6%97%A5%E5%90%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60185f6168720e4d:0x6ead0b216a88fb95,
東京聖書教会,,https://www.google.com/maps/place/%E6%9D%B1%E4%BA%AC%E8%81%96%E6%9B%B8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f4e74e620ebb:0x47e5e25a14ea5e14,
聖義徳大公アレクサンドル・ネフスキー聖堂 ロシア正教,,https://www.google.com/maps/place/%E8%81%96%E7%BE%A9%E5%BE%B3%E5%A4%A7%E5%85%AC%E3%82%A2%E3%83%AC%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%89%E3%83%AB%E3%83%BB%E3%83%8D%E3%83%95%E3%82%B9%E3%82%AD%E3%83%BC%E8%81%96%E5%A0%82+%E3%83%AD%E3%82%B7%E3%82%A2%E6%AD%A3%E6%95%99/data=!4m2!3m1!1s0x60188b2f6f3eaaab:0xe641f06fba8bbf93,
新栄教会,,https://www.google.com/maps/place/%E6%96%B0%E6%A0%84%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188b2f96b15555:0xc8c00a97a4598eb,
日本聖公会 東京教区三光教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E8%81%96%E5%85%AC%E4%BC%9A+%E6%9D%B1%E4%BA%AC%E6%95%99%E5%8C%BA%E4%B8%89%E5%85%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188ac877684ac3:0x3c2d22d7cae9c352,
品川ベテル教会,,https://www.google.com/maps/place/%E5%93%81%E5%B7%9D%E3%83%99%E3%83%86%E3%83%AB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188ac38f00373d:0xf3d37238bece3639,
日本基督教団むさし小山教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E3%82%80%E3%81%95%E3%81%97%E5%B0%8F%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188adbb4bff42b:0xa0222e0aa8fb1811,
セブンスデー・アドベンチスト大岡山キリスト教会,,https://www.google.com/maps/place/%E3%82%BB%E3%83%96%E3%83%B3%E3%82%B9%E3%83%87%E3%83%BC%E3%83%BB%E3%82%A2%E3%83%89%E3%83%99%E3%83%B3%E3%83%81%E3%82%B9%E3%83%88%E5%A4%A7%E5%B2%A1%E5%B1%B1%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f53377933db7:0x12b67d8353d2a457,
目黒カベナント教会,,https://www.google.com/maps/place/%E7%9B%AE%E9%BB%92%E3%82%AB%E3%83%99%E3%83%8A%E3%83%B3%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188b3245ebcae3:0x954a739c3477601a,
Russian Orthodox Church at Meguro,,https://www.google.com/maps/place/Russian+Orthodox+Church+at+Meguro/data=!4m2!3m1!1s0x60188b2f6f179af1:0xef8bd93050cad43f,
基督聖協団 目黒教会,,https://www.google.com/maps/place/%E5%9F%BA%E7%9D%A3%E8%81%96%E5%8D%94%E5%9B%A3+%E7%9B%AE%E9%BB%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60188b3a30349431:0xf2c2306dca435c94,
日本基督教団碑文谷教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E7%A2%91%E6%96%87%E8%B0%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f4d299d69f41:0x72fe425b78017cd3,
新座志木バプテスト教会,,https://www.google.com/maps/place/%E6%96%B0%E5%BA%A7%E5%BF%97%E6%9C%A8%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e8476793eaad:0x9822a0639563170d,
所沢バプテスト教会,,https://www.google.com/maps/place/%E6%89%80%E6%B2%A2%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018dda3eb10de33:0xe6d87c1f06b020cc,
清瀬バプテスト教会,,https://www.google.com/maps/place/%E6%B8%85%E7%80%AC%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018e7cf2051f417:0xb7c8adf1be74c181,
Kanto Plains Baptist Church,,https://www.google.com/maps/place/Kanto+Plains+Baptist+Church/data=!4m2!3m1!1s0x6019204f9af3baef:0x6afd89e20f59a61e,
宣教子母口キリスト教会,,https://www.google.com/maps/place/%E5%AE%A3%E6%95%99%E5%AD%90%E6%AF%8D%E5%8F%A3%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f59324eff45d:0x9f912c4393ceccfe,
COG Nakanoshima Kaikan,,https://www.google.com/maps/place/COG+Nakanoshima+Kaikan/data=!4m2!3m1!1s0x6018f0f4a4f66301:0xad2b9030ab75fc78,
和泉多摩川教会,,https://www.google.com/maps/place/%E5%92%8C%E6%B3%89%E5%A4%9A%E6%91%A9%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f1edb666c197:0xb103f0897ffe3ad5,
中野島キリスト教会,,https://www.google.com/maps/place/%E4%B8%AD%E9%87%8E%E5%B3%B6%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f0f38d82210d:0x7f7485cfed05952c,
日本キリスト教団生田教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E7%94%9F%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fa76f0f042f5:0xabecdc67803d78f7,
Paz Church,,https://www.google.com/maps/place/Paz+Church/data=!4m2!3m1!1s0x6018f0dcffffffff:0x7012fa8ae1e97f31,
生田キリスト集会,,https://www.google.com/maps/place/%E7%94%9F%E7%94%B0%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E9%9B%86%E4%BC%9A/data=!4m2!3m1!1s0x6018f096730836b7:0xd205300b5e8d5239,
ジーザススピリット生田教会,,https://www.google.com/maps/place/%E3%82%B8%E3%83%BC%E3%82%B6%E3%82%B9%E3%82%B9%E3%83%94%E3%83%AA%E3%83%83%E3%83%88%E7%94%9F%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f0bba1595555:0x58ccc04c8d593262,
日本基督教団三田教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E5%9F%BA%E7%9D%A3%E6%95%99%E5%9B%A3%E4%B8%89%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f0be237eb325:0x7279fefba32ee90f,
登戸新約バプテスト教会,,https://www.google.com/maps/place/%E7%99%BB%E6%88%B8%E6%96%B0%E7%B4%84%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f0d8f0517817:0xcecb9040f5c8f137,
生田丘の上キリスト教会,,https://www.google.com/maps/place/%E7%94%9F%E7%94%B0%E4%B8%98%E3%81%AE%E4%B8%8A%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f09730e2260f:0xa3b0b44335b1a10c,
登戸エクレシアキリスト教会,,https://www.google.com/maps/place/%E7%99%BB%E6%88%B8%E3%82%A8%E3%82%AF%E3%83%AC%E3%82%B7%E3%82%A2%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f0d8beba8b93:0xe52ea316af3ccb3b,
百合丘キリスト教会,,https://www.google.com/maps/place/%E7%99%BE%E5%90%88%E4%B8%98%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fa6d686b5a41:0x8bee6701daa00964,
聖マリアンナ医科大学 聖堂,,https://www.google.com/maps/place/%E8%81%96%E3%83%9E%E3%83%AA%E3%82%A2%E3%83%B3%E3%83%8A%E5%8C%BB%E7%A7%91%E5%A4%A7%E5%AD%A6+%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x6018f1ebb2b86fdd:0x3a8c67254dad43d4,
日本キリスト教団まぶね教会,,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E3%81%BE%E3%81%B6%E3%81%AD%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f9f50dc92ff5:0xe37d70e22228acaf,
麻生キリスト教会,,https://www.google.com/maps/place/%E9%BA%BB%E7%94%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fa12b6640001:0x8128a353ef052a8c,
上作延キリスト教会,,https://www.google.com/maps/place/%E4%B8%8A%E4%BD%9C%E5%BB%B6%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f695b53728fd:0xbb5ad34f39846d52,
柿生キリスト教会,,https://www.google.com/maps/place/%E6%9F%BF%E7%94%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fa33dd77e0e9:0x7971bd008039867b,
セブンスデーアドベンチスト教団川崎教会,,https://www.google.com/maps/place/%E3%82%BB%E3%83%96%E3%83%B3%E3%82%B9%E3%83%87%E3%83%BC%E3%82%A2%E3%83%89%E3%83%99%E3%83%B3%E3%83%81%E3%82%B9%E3%83%88%E6%95%99%E5%9B%A3%E5%B7%9D%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f72020a5c0d9:0x4df0aa0f3b9e774d,
菅生キリスト教会,,https://www.google.com/maps/place/%E8%8F%85%E7%94%9F%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018f7355a8f06db:0xd8733ce75e068a5e,
百合ヶ丘バプテスト教会,,https://www.google.com/maps/place/%E7%99%BE%E5%90%88%E3%83%B6%E4%B8%98%E3%83%90%E3%83%97%E3%83%86%E3%82%B9%E3%83%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6018fa07e6ab1713:0x70412e773bbd949d,
